time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasVoteMean(6)	gasVoteStd(7)	gasTotalMean(8)	gasTotalStd(9)	createProposalMean(10)	createProposalStd(11)	createUserMean(12)	createUserStd(13)	voteMean(14)	voteStd(15)	totProposal(16)	avgProposal(17)	minProposal(18)	maxProposal(19)	stdProposal(20)	totVote(21)	avgVote(22)	minVote(23)	maxVote(24)	stdVote(25)	totUser(26)	avgUser(27)	minUser(28)	maxUser(29)	stdUser(30)	totAggrProposal(31)	totAggrVote(32)	totAggrUser(33)
46800	1154.4	54.37867228978655	37777.4	13333.199999999999	118.8	12.08966500776593	39050.6	13351.912231586904	44.8	3.8157568056677826	127.4	3.555277766926235	99.6	5.6780278266313555	224	44.8	40	51	3.8157568056677826	498	99.6	91	106	5.6780278266313555	637	127.4	121	130	3.555277766926235	17	198	52
50400	1043.4	228.56298912991141	48888.4	18053.23814278203	28.2	4.874423042781576	49960.0	18183.690087548235	49.2	3.370459909270543	136.8	3.9191835884530843	109.0	7.183313998427188	246	49.2	45	55	3.370459909270543	545	109.0	99	117	7.183313998427188	684	136.8	131	143	3.9191835884530843	22	47	47
54000	666.0	289.4525867909976	17777.6	13333.2	20.4	6.406246951218787	18464.0	13542.6285188659	50.8	3.9191835884530852	142.8	4.354308211415448	115.8	7.110555533852471	254	50.8	46	58	3.9191835884530852	579	115.8	106	125	7.110555533852471	714	142.8	138	148	4.354308211415448	8	34	30
57600	1154.4	400.8314358929449	44444.0	9937.980519200066	27.6	5.161395160225576	45626.0	10291.453872024107	54.8	4.578209256903839	153.2	6.99714227381436	125.0	7.183313998427188	274	54.8	49	63	4.578209256903839	625	125.0	117	135	7.183313998427188	766	153.2	144	164	6.99714227381436	20	46	52
61200	821.4	412.9438702777897	26666.4	23933.82646882859	21.0	12.58570617804182	27508.8	24340.092985853607	57.2	4.445222154178574	160.6	5.083306010855534	132.0	4.147288270665544	286	57.2	50	63	4.445222154178574	660	132.0	127	138	4.147288270665544	803	160.6	151	166	5.083306010855534	12	35	37
64800	999.0	321.70856376540553	26666.4	22878.949299301312	24.6	8.777243302996675	27690.0	23123.20144789644	59.6	4.841487374764082	169.6	7.227724399837061	140.2	6.764613810115105	298	59.6	51	66	4.841487374764082	701	140.2	130	148	6.764613810115105	848	169.6	157	178	7.227724399837061	12	41	45
68400	954.6	180.35365258291833	26666.4	16629.422089778105	43.8	17.554486605993354	27664.8	16681.88602526705	62.0	3.7416573867739413	178.2	6.9397406291589885	154.8	3.6	310	62.0	55	66	3.7416573867739413	774	154.8	150	161	3.6	891	178.2	166	186	6.9397406291589885	12	73	43
72000	865.8	215.23698566928502	42221.8	12957.541300725226	130.2	15.011995203836165	43217.8	13151.898363354243	65.8	4.534313619501853	186.0	6.957010852370434	198.2	6.881860213634101	329	65.8	58	71	4.534313619501853	991	198.2	190	208	6.881860213634101	930	186.0	173	194	6.957010852370434	19	217	39
75600	1110.0	185.73852589056477	44444.0	14054.426832852345	28.8	11.160645142642965	45582.8	14162.430602124763	69.8	4.445222154178574	196.0	6.44980619863884	207.8	9.703607576566563	349	69.8	62	75	4.445222154178574	1039	207.8	195	223	9.703607576566563	980	196.0	185	205	6.44980619863884	20	48	50
79200	1221.0	253.11894437200863	48888.4	18053.238142782033	43.8	9.785703858180055	50153.2	18301.053209036905	74.2	5.2687759489277965	207.0	8.0	222.4	10.650821564555478	371	74.2	64	79	5.2687759489277965	1112	222.4	213	239	10.650821564555478	1035	207.0	192	216	8.0	22	73	55
82800	954.6	277.2779111288889	37777.4	15071.693688500969	39.6	15.576905982896603	38771.6	15321.144194870043	77.6	5.1613951602255765	215.6	7.709734106958553	235.6	7.310266752998826	388	77.6	68	83	5.1613951602255765	1178	235.6	227	247	7.310266752998826	1078	215.6	203	226	7.709734106958553	17	66	43
86400	910.2	108.7573445795731	37777.4	19372.69046467217	30.0	13.007690033207279	38717.6	19342.783601126288	81.0	4.33589667773576	223.8	8.23164625090267	245.6	11.200000000000001	405	81.0	73	85	4.33589667773576	1228	245.6	233	262	11.200000000000001	1119	223.8	211	236	8.23164625090267	17	50	41
90000	1087.8	346.7750856102555	39999.6	19372.69046467217	43.8	19.405153954555477	41131.2	19657.34107553715	84.6	3.3823069050575527	233.6	7.059745037889116	260.2	6.8527366796047255	423	84.6	79	88	3.3823069050575527	1301	260.2	250	269	6.8527366796047255	1168	233.6	224	242	7.059745037889116	18	73	49
93600	976.8	177.6	39999.6	16629.422089778105	89.4	29.357111574540166	41065.8	16724.549266273218	88.2	3.9698866482558417	242.4	7.709734106958553	290.0	12.696456198483101	441	88.2	81	92	3.9698866482558417	1450	290.0	270	305	12.696456198483101	1212	242.4	231	252	7.709734106958553	18	149	44
97200	1065.6	286.0269917332978	33333.0	14054.426832852345	99.6	40.66743168679331	34498.2	14059.323502928582	91.2	4.955804677345547	252.0	9.85900603509299	323.2	13.151425778218876	456	91.2	82	96	4.955804677345547	1616	323.2	313	349	13.151425778218876	1260	252.0	239	264	9.85900603509299	15	166	48
