time	gasCreateUserMean(2)	gasCreateUserStd(3)	gasCreateProposalMean(4)	gasCreateProposalStd(5)	gasTotalMean(6)	gasTotalStd(7)	createProposalMean(8)	createProposalStd(9)	createUserMean(10)	createUserStd(11)	totProposal(12)	avgProposal(13)	minProposal(14)	maxProposal(15)	stdProposal(16)	totVote(17)	avgVote(18)	minVote(19)	maxVote(20)	stdVote(21)	totUser(22)	avgUser(23)	minUser(24)	maxUser(25)	stdUser(26)	totAggrProposal(27)	totAggrVote(28)	totAggrUser(29)
46800	932.4	205.87433060000464	28888.6	13333.2	29821.0	13368.043895798666	42.4	5.885575587824865	127.2	14.770240350109406	212	42.4	36	50	5.885575587824865	0	0.0	0	0	0.0	636	127.2	109	154	14.770240350109406	13	0	42
50400	1110.0	351.0128202786901	37777.4	5443.2561064127785	38887.4	5762.425343551098	45.8	5.912698199637792	137.2	12.639620247459968	229	45.8	40	53	5.912698199637792	0	0.0	0	0	0.0	686	137.2	121	160	12.639620247459968	17	0	50
54000	1087.8	309.2102197534875	48888.4	19372.69046467217	49976.2	19633.151712346134	50.2	5.491812087098393	147.0	13.98570698963767	251	50.2	44	58	5.491812087098393	0	0.0	0	0	0.0	735	147.0	131	173	13.98570698963767	22	0	49
57600	821.4	268.24362061379946	19999.8	12957.541300725226	20821.2	13194.20718952071	52.0	5.366563145999495	154.4	15.47384890710776	260	52.0	47	61	5.366563145999495	0	0.0	0	0	0.0	772	154.4	138	183	15.47384890710776	9	0	37
61200	1221.0	460.34899804387544	44444.0	14054.426832852345	45665.0	14236.29582440601	56.0	5.621387729022079	165.4	15.460918472070151	280	56.0	50	66	5.621387729022079	0	0.0	0	0	0.0	827	165.4	146	190	15.460918472070151	20	0	55
64800	999.0	357.9642440244556	33333.0	9937.980519200066	34332.0	10261.815843212156	59.0	6.2289646009589745	174.4	17.09502851708648	295	59.0	52	70	6.2289646009589745	0	0.0	0	0	0.0	872	174.4	154	202	17.09502851708648	15	0	45
68400	1087.8	374.12104992903033	57777.2	14740.40721825554	58865.0	14815.247240596425	64.2	6.8527366796047255	184.2	16.117071694324622	321	64.2	57	77	6.8527366796047255	0	0.0	0	0	0.0	921	184.2	166	211	16.117071694324622	26	0	49
72000	1154.4	310.8	44444.0	18592.25910964023	45598.4	18661.06474561406	68.2	8.182909018191515	194.6	16.49969696691427	341	68.2	61	84	8.182909018191515	0	0.0	0	0	0.0	973	194.6	177	224	16.49969696691427	20	0	52
75600	710.4	277.2779111288889	19999.8	8314.711044889053	20710.2	8535.920158951816	70.0	7.745966692414834	201.0	16.3707055437449	350	70.0	63	85	7.745966692414834	0	0.0	0	0	0.0	1005	201.0	182	229	16.3707055437449	9	0	32
79200	1065.6	268.24362061379946	44444.0	14054.426832852345	45509.6	14196.67198465894	74.0	8.740709353364863	210.6	17.917589123540033	370	74.0	66	91	8.740709353364863	0	0.0	0	0	0.0	1053	210.6	191	243	17.917589123540033	20	0	48
82800	932.4	310.8	26666.4	11331.041163105887	27598.8	11447.899290262822	76.4	8.452218643646177	219.0	18.2208671582886	382	76.4	70	93	8.452218643646177	0	0.0	0	0	0.0	1095	219.0	200	252	18.2208671582886	12	0	42
