time	gasCreateKittyMean(2)	gasCreateKittyStd(3)	gasTransferKittyMean(4)	gasTransferKittyStd(5)	gasTotalMean(6)	gasTotalStd(7)	transferKittyMean(8)	transferKittyStd(9)	createKittyMean(10)	createKittyStd(11)	totKitty(12)	avgKitty(13)	minKitty(14)	maxKitty(15)	stdKitty(16)
516300	0.0	0.0	140.8	55.79390647732062	140.8	55.79390647732062	35873.6	236.05219761739139	0.8	0.7483314773547883	179372	35874.4	35588	36177	235.75207316161612
516360	0.0	0.0	128.0	28.621670111997307	128.0	28.621670111997307	35877.6	235.84791709913404	0.8	0.7483314773547883	179392	35878.4	35591	36181	235.54753235812086
516420	0.0	0.0	102.4	37.31809212700992	102.4	37.31809212700992	35880.8	235.62886071107673	0.8	0.7483314773547883	179408	35881.6	35594	36183	235.3317658115878
516480	0.0	0.0	172.8	59.3511583711725	172.8	59.3511583711725	35886.2	235.91557812064892	0.8	0.7483314773547883	179435	35887.0	35600	36190	235.6217307465506
516540	0.0	0.0	140.8	25.599999999999998	140.8	25.599999999999998	35890.6	236.14622588557285	0.8	0.7483314773547883	179457	35891.4	35603	36194	235.8530050688352
516600	0.0	0.0	115.2	74.63618425401985	115.2	74.63618425401985	35894.2	238.26657340046674	0.8	0.7483314773547883	179475	35895.0	35603	36200	237.97562900431632
516660	0.0	0.0	185.6	62.050302174929016	185.6	62.050302174929016	35900.0	238.28806096823232	0.8	0.7483314773547883	179504	35900.8	35607	36207	237.99949579778524
516720	0.0	0.0	128.0	67.1237662828897	128.0	67.1237662828897	35904.0	238.82545927936576	0.8	0.7483314773547883	179524	35904.8	35612	36213	238.54005952879277
516780	0.0	0.0	108.8	15.67673435381234	108.8	15.67673435381234	35907.4	238.94066208998416	0.8	0.7483314773547883	179541	35908.2	35615	36216	238.6548972889515
516840	0.0	0.0	166.4	37.31809212700992	166.4	37.31809212700992	35912.6	238.11140249891437	0.8	0.7483314773547883	179567	35913.4	35620	36220	237.82649137554043
516900	0.0	0.0	128.0	83.4457907865939	128.0	83.4457907865939	35916.6	238.85526998582216	0.8	0.7483314773547883	179587	35917.4	35621	36226	238.57460049217312
516960	0.0	0.0	108.8	65.8920329023168	108.8	65.8920329023168	35920.0	238.29897188196176	0.8	0.7483314773547883	179604	35920.8	35626	36229	238.02302409640964
517020	0.0	0.0	140.8	32.63372488699382	140.8	32.63372488699382	35924.4	237.71125341472583	0.8	0.7483314773547883	179626	35925.2	35630	36232	237.4349595152323
517080	0.0	0.0	121.6	42.45279731654912	121.6	42.45279731654912	35928.2	236.48289578741208	0.8	0.7483314773547883	179645	35929.0	35636	36234	236.20668915168343
517140	0.0	0.0	83.2	84.90559463309825	83.2	84.90559463309825	35930.8	237.39705137174724	0.8	0.7483314773547883	179658	35931.6	35638	36241	237.1148245049221
517200	0.0	0.0	147.2	65.8920329023168	147.2	65.8920329023168	35935.4	237.10385909976242	0.8	0.7483314773547883	179681	35936.2	35643	36248	236.81756691597013
517260	0.0	0.0	160.0	60.71573107523288	160.0	60.71573107523288	35940.4	237.75836473192695	0.8	0.7483314773547883	179706	35941.2	35645	36252	237.47538819844047
517320	0.0	0.0	153.6	37.31809212700992	153.6	37.31809212700992	35945.2	237.59579120851444	0.8	0.7483314773547883	179730	35946.0	35649	36255	237.31329503422265
517380	0.0	0.0	108.8	32.633724886993825	108.8	32.633724886993825	35948.6	237.4486049653693	0.8	0.7483314773547883	179747	35949.4	35652	36259	237.1637409048862
517440	0.0	0.0	160.0	72.97122720634484	160.0	72.97122720634484	35953.6	238.17355016877923	0.8	0.7483314773547883	179772	35954.4	35656	36262	237.88871347754184
517500	0.0	0.0	128.0	20.23857702507763	128.0	20.23857702507763	35957.6	237.86433107971445	0.8	0.7483314773547883	179792	35958.4	35660	36266	237.57828183569305
517560	0.0	0.0	166.4	47.03020306143702	166.4	47.03020306143702	35962.8	237.02354313443212	0.8	0.7483314773547883	179818	35963.6	35665	36270	236.74002618906673
517620	0.0	0.0	128.0	67.1237662828897	128.0	67.1237662828897	35966.8	238.6574113661673	0.8	0.7483314773547883	179838	35967.6	35668	36278	238.37164260876335
517680	0.0	0.0	121.6	51.2	121.6	51.2	35970.6	238.9122014464728	0.8	0.7483314773547883	179857	35971.4	35672	36284	238.6223795036836
517740	0.0	0.0	140.8	25.6	140.8	25.6	35975.0	239.35580210222605	0.8	0.7483314773547883	179879	35975.8	35676	36289	239.06768915936757
517800	0.0	0.0	172.8	43.406911892001716	172.8	43.406911892001716	35980.4	240.6728900395722	0.8	0.7483314773547883	179906	35981.2	35680	36296	240.3841924919357
517860	0.0	0.0	172.8	104.38084115392058	172.8	104.38084115392058	35985.8	242.2506140343095	0.8	0.7483314773547883	179933	35986.6	35683	36301	241.969915485376
517920	0.0	0.0	153.6	42.45279731654912	153.6	42.45279731654912	35990.6	243.01818861969983	0.8	0.7483314773547883	179957	35991.4	35688	36306	242.7373889618161
517980	0.0	0.0	89.6	55.05488170907281	89.6	55.05488170907281	35993.4	244.3224099422728	0.8	0.7483314773547883	179971	35994.2	35690	36310	244.039668906512
518040	0.0	0.0	172.8	74.63618425401984	172.8	74.63618425401984	35998.8	244.18468420439476	0.8	0.7483314773547883	179998	35999.6	35696	36312	243.90293151169791
518100	0.0	0.0	128.0	40.47715405015526	128.0	40.47715405015526	36002.8	245.38736723800596	0.8	0.7483314773547883	180018	36003.6	35699	36318	245.10536509835927
518160	0.0	0.0	89.6	47.03020306143702	89.6	47.03020306143702	36005.6	246.26700956482173	0.8	0.7483314773547883	180032	36006.4	35699	36322	245.9858532517673
518220	0.0	0.0	102.4	71.26738384422428	102.4	71.26738384422428	36008.8	245.23327669792286	0.8	0.7483314773547883	180048	36009.6	35702	36325	244.94783118043725
518280	0.0	0.0	128.0	40.47715405015526	128.0	40.47715405015526	36012.8	245.50796321097204	0.8	0.7483314773547883	180068	36013.6	35707	36331	245.2212062607963
518340	0.0	0.0	128.0	35.05424368033063	128.0	35.05424368033063	36016.8	245.22919891399556	0.8	0.7483314773547883	180088	36017.6	35711	36335	244.93966604043536
518400	0.0	0.0	89.6	47.03020306143702	89.6	47.03020306143702	36019.6	245.4983502999562	0.8	0.7483314773547883	180102	36020.4	35713	36337	245.2065251986578
518460	0.0	0.0	140.8	71.83982182605968	140.8	71.83982182605968	36024.0	243.65303199426845	0.8	0.7483314773547883	180124	36024.8	35721	36340	243.36261011092068
518520	0.0	0.0	115.2	25.6	115.2	25.6	36027.6	243.36770533495195	0.8	0.7483314773547883	180142	36028.4	35726	36343	243.0774362214642
518580	0.0	0.0	140.8	38.4	140.8	38.4	36032.0	243.3137891694591	0.8	0.7483314773547883	180164	36032.8	35729	36348	243.02378484419998
518640	0.0	0.0	102.4	93.62392856529789	102.4	93.62392856529789	36035.2	244.93705313814812	0.8	0.7483314773547883	180180	36036.0	35731	36350	244.64913652003762
518700	0.0	0.0	102.4	23.946607275353223	102.4	23.946607275353223	36038.4	245.31661174898042	0.8	0.7483314773547883	180196	36039.2	35733	36354	245.02930436990593
518760	0.0	0.0	153.6	84.42179813294669	153.6	84.42179813294669	36043.2	245.96048463116998	0.8	0.7483314773547883	180220	36044.0	35734	36360	245.6770237527311
518820	0.0	0.0	134.4	68.33330081300039	134.4	68.33330081300039	36047.4	244.5547791395621	0.8	0.7483314773547883	180241	36048.2	35742	36363	244.2731258243526
518880	0.0	0.0	102.4	62.050302174929016	102.4	62.050302174929016	36050.6	245.60016286639552	0.8	0.7483314773547883	180257	36051.4	35745	36370	245.31661174898042
518940	0.0	0.0	147.2	47.893214550706446	147.2	47.893214550706446	36055.2	245.01134667602642	0.8	0.7483314773547883	180280	36056.0	35750	36372	244.73087259273194
519000	0.0	0.0	128.0	28.621670111997307	128.0	28.621670111997307	36059.2	244.18959846807562	0.8	0.7483314773547883	180300	36060.0	35755	36375	243.90817944464266
519060	0.0	0.0	160.0	53.546241698180836	160.0	53.546241698180836	36064.2	243.31329597866204	0.8	0.7483314773547883	180325	36065.0	35759	36379	243.0316851770567
519120	0.0	0.0	166.4	79.42191133434149	166.4	79.42191133434149	36069.4	242.62778076716606	0.8	0.7483314773547883	180351	36070.2	35767	36381	242.34966474084507
519180	0.0	0.0	128.0	72.97122720634484	128.0	72.97122720634484	36073.4	244.1135801220407	0.8	0.7483314773547883	180371	36074.2	35770	36385	243.83469810508922
519240	0.0	0.0	128.0	57.243340223994615	128.0	57.243340223994615	36077.4	242.72338165080015	0.8	0.7483314773547883	180391	36078.2	35774	36387	242.4445503615208
519300	0.0	0.0	89.6	12.799999999999999	89.6	12.799999999999999	36080.2	242.50641228635584	0.8	0.7483314773547883	180405	36081.0	35777	36390	242.227166106529
519360	0.0	0.0	166.4	31.35346870762468	166.4	31.35346870762468	36085.4	243.1169266011727	0.8	0.7483314773547883	180431	36086.2	35782	36397	242.83772359334947
519420	0.0	0.0	134.4	47.03020306143702	134.4	47.03020306143702	36089.6	242.4199661744057	0.8	0.7483314773547883	180452	36090.4	35788	36402	242.14095068781737
519480	0.0	0.0	134.4	55.05488170907281	134.4	55.05488170907281	36093.8	242.72321685409494	0.8	0.7483314773547883	180473	36094.6	35791	36406	242.44883996422834
519540	0.0	0.0	121.6	62.050302174929016	121.6	62.050302174929016	36097.6	242.93587631307156	0.8	0.7483314773547883	180492	36098.4	35796	36408	242.66404760491406
519600	0.0	0.0	140.8	38.4	140.8	38.4	36102.0	242.46071846796133	0.8	0.7483314773547883	180514	36102.8	35802	36413	242.18951257228295
519660	0.0	0.0	96.0	28.621670111997307	96.0	28.621670111997307	36105.0	242.27917780940234	0.8	0.7483314773547883	180529	36105.8	35806	36415	242.00942130421285
519720	0.0	0.0	134.4	31.35346870762468	134.4	31.35346870762468	36109.2	241.9060974841271	0.8	0.7483314773547883	180550	36110.0	35812	36419	241.635262327335
519780	0.0	0.0	96.0	20.23857702507763	96.0	20.23857702507763	36112.2	241.54453005605404	0.8	0.7483314773547883	180565	36113.0	35815	36421	241.27328903133892
519840	0.0	0.0	160.0	57.243340223994615	160.0	57.243340223994615	36117.2	241.42195426265607	0.8	0.7483314773547883	180590	36118.0	35821	36425	241.14725791515855
519900	0.0	0.0	134.4	23.946607275353223	134.4	23.946607275353223	36121.4	240.97518544447684	0.8	0.7483314773547883	180611	36122.2	35825	36429	240.70014540917919
519960	0.0	0.0	160.0	64.0	160.0	64.0	36126.4	242.14425452609856	0.8	0.7483314773547883	180636	36127.2	35827	36437	241.86889010370888
520020	0.0	0.0	140.8	110.10976341814562	140.8	110.10976341814562	36130.8	243.67962573838625	0.8	0.7483314773547883	180658	36131.6	35830	36448	243.3997534920691
520080	0.0	0.0	172.8	47.893214550706446	172.8	47.893214550706446	36136.2	244.37626726014128	0.8	0.7483314773547883	180685	36137.0	35834	36456	244.0958828001816
520140	0.0	0.0	179.2	59.3511583711725	179.2	59.3511583711725	36141.8	245.98650369481655	0.8	0.7483314773547883	180713	36142.6	35838	36465	245.70600318266546
520200	0.0	0.0	121.6	51.199999999999996	121.6	51.199999999999996	36145.6	246.20852950293985	0.8	0.7483314773547883	180732	36146.4	35844	36470	245.92730633258276
520260	0.0	0.0	153.6	84.42179813294669	153.6	84.42179813294669	36150.4	244.10538707697543	0.8	0.7483314773547883	180756	36151.2	35852	36472	243.82813619432847
520320	0.0	0.0	147.2	79.9359743794995	147.2	79.9359743794995	36155.0	243.2241764298936	0.8	0.7483314773547883	180779	36155.8	35856	36478	242.94559061649997
520380	0.0	0.0	76.8	38.4	76.8	38.4	36157.4	242.17316118843559	0.8	0.7483314773547883	180791	36158.2	35859	36479	241.89369565989105
520440	0.0	0.0	128.0	45.254833995939045	128.0	45.254833995939045	36161.4	241.54717965648035	0.8	0.7483314773547883	180811	36162.2	35862	36481	241.26947589780187
520500	0.0	0.0	160.0	45.254833995939045	160.0	45.254833995939045	36166.4	242.90047344540108	0.8	0.7483314773547883	180836	36167.2	35865	36488	242.6218456775894
520560	0.0	0.0	134.4	68.33330081300039	134.4	68.33330081300039	36170.6	244.04802806005213	0.8	0.7483314773547883	180857	36171.4	35865	36493	243.76923513848092
520620	0.0	0.0	128.0	40.47715405015526	128.0	40.47715405015526	36174.6	244.46725752132943	0.8	0.7483314773547883	180877	36175.4	35868	36496	244.18812419935577
520680	0.0	0.0	108.8	25.6	108.8	25.6	36178.0	244.194185024951	0.8	0.7483314773547883	180894	36178.8	35871	36498	243.91588714144882
520740	0.0	0.0	115.2	43.40691189200172	115.2	43.40691189200172	36181.6	243.2920878286016	0.8	0.7483314773547883	180912	36182.4	35875	36499	243.01571965615722
520800	0.0	0.0	160.0	40.47715405015526	160.0	40.47715405015526	36186.6	242.57089685285825	0.8	0.7483314773547883	180937	36187.4	35880	36502	242.29370606765667
520860	0.0	0.0	108.8	32.633724886993825	108.8	32.633724886993825	36190.0	242.8019769277013	0.8	0.7483314773547883	180954	36190.8	35882	36505	242.5270294214647
520920	0.0	0.0	140.8	62.70693741524936	140.8	62.70693741524936	36194.4	243.8504459704759	0.8	0.7483314773547883	180976	36195.2	35886	36509	243.57865259500883
520980	0.0	0.0	160.0	70.10848736066126	160.0	70.10848736066126	36199.4	242.1120401797482	0.8	0.7483314773547883	181001	36200.2	35893	36510	241.8399470724388
521040	0.0	0.0	115.2	47.893214550706446	115.2	47.893214550706446	36203.0	242.404620418011	0.8	0.7483314773547883	181019	36203.8	35894	36513	242.1333516886924
521100	0.0	0.0	140.8	15.676734353812341	140.8	15.676734353812341	36207.4	242.0500774633216	0.8	0.7483314773547883	181041	36208.2	35899	36517	241.77791462414427
521160	0.0	0.0	166.4	23.946607275353223	166.4	23.946607275353223	36212.6	241.8368044777304	0.8	0.7483314773547883	181067	36213.4	35905	36523	241.5637390007035
521220	0.0	0.0	185.6	23.946607275353223	185.6	23.946607275353223	36218.4	241.48507200239106	0.8	0.7483314773547883	181096	36219.2	35912	36529	241.21061336516684
521280	0.0	0.0	172.8	87.28436286070948	172.8	87.28436286070948	36223.8	241.178274311763	0.8	0.7483314773547883	181123	36224.6	35921	36537	240.89881693358313
521340	0.0	0.0	198.4	101.99921568325905	198.4	101.99921568325905	36230.0	240.3480809159915	0.8	0.7483314773547883	181154	36230.8	35924	36539	240.0719892032388
521400	0.0	0.0	160.0	53.546241698180836	160.0	53.546241698180836	36235.0	240.73803189359177	0.8	0.7483314773547883	181179	36235.8	35927	36546	240.46072444372282
521460	0.0	0.0	134.4	84.42179813294668	134.4	84.42179813294668	36239.2	241.62234995960122	0.8	0.7483314773547883	181200	36240.0	35930	36548	241.3503677229434
521520	0.0	0.0	153.6	51.2	153.6	51.2	36244.0	241.13647588036116	0.8	0.7483314773547883	181224	36244.8	35937	36554	240.86460927251224
521580	0.0	0.0	121.6	31.35346870762468	121.6	31.35346870762468	36247.8	241.59420522851948	0.8	0.7483314773547883	181243	36248.6	35941	36559	241.32351729576627
521640	0.0	0.0	128.0	57.243340223994615	128.0	57.243340223994615	36251.8	241.66787126136566	0.8	0.7483314773547883	181263	36252.6	35944	36562	241.40223694075414
521700	0.0	0.0	134.4	31.35346870762468	134.4	31.35346870762468	36256.0	241.46718203515772	0.8	0.7483314773547883	181284	36256.8	35949	36567	241.19900497307196
521760	0.0	0.0	121.6	51.2	121.6	51.2	36259.8	240.06865684632803	0.8	0.7483314773547883	181303	36260.6	35954	36569	239.7987489542012
521820	0.0	0.0	160.0	28.621670111997307	160.0	28.621670111997307	36264.8	239.9603300547822	0.8	0.7483314773547883	181328	36265.6	35960	36575	239.6903001792104
521880	0.0	0.0	128.0	20.23857702507763	128.0	20.23857702507763	36268.8	240.11447270000198	0.8	0.7483314773547883	181348	36269.6	35963	36579	239.84378249185448
521940	0.0	0.0	96.0	53.546241698180836	96.0	53.546241698180836	36271.8	239.5565903914981	0.8	0.7483314773547883	181363	36272.6	35965	36580	239.2844332588311
522000	0.0	0.0	102.4	42.45279731654912	102.4	42.45279731654912	36275.0	240.39883527172088	0.8	0.7483314773547883	181379	36275.8	35966	36583	240.126966415686
522060	0.0	0.0	70.4	47.03020306143702	70.4	47.03020306143702	36277.2	239.5290379056368	0.8	0.7483314773547883	181390	36278.0	35971	36585	239.25551195322544
522120	0.0	0.0	140.8	25.599999999999998	140.8	25.599999999999998	36281.6	239.29947764255567	0.8	0.7483314773547883	181412	36282.4	35975	36589	239.02769713989215
522180	0.0	0.0	121.6	23.946607275353223	121.6	23.946607275353223	36285.4	239.57345428907604	0.8	0.7483314773547883	181431	36286.2	35978	36593	239.30014625988008
522240	0.0	0.0	153.6	51.2	153.6	51.2	36290.2	239.5983305451021	0.8	0.7483314773547883	181455	36291.0	35981	36596	239.32488378770813
522300	0.0	0.0	140.8	32.63372488699382	140.8	32.63372488699382	36294.6	239.96633097165946	0.8	0.7483314773547883	181477	36295.4	35986	36602	239.6911345878274
522360	0.0	0.0	76.8	32.633724886993825	76.8	32.633724886993825	36297.0	239.7807331709535	0.8	0.7483314773547883	181489	36297.8	35990	36604	239.50482249842068
522420	0.0	0.0	153.6	81.95999023914047	153.6	81.95999023914047	36301.8	239.96783117743095	0.8	0.7483314773547883	181513	36302.6	35994	36609	239.69864413467175
522480	0.0	0.0	160.0	57.243340223994615	160.0	57.243340223994615	36306.8	238.79061958125575	0.8	0.7483314773547883	181538	36307.6	36000	36613	238.52429645635684
522540	0.0	0.0	121.6	71.26738384422427	121.6	71.26738384422427	36310.6	238.88122571688217	0.8	0.7483314773547883	181557	36311.4	36002	36616	238.61064519421592
522600	0.0	0.0	128.0	57.243340223994615	128.0	57.243340223994615	36314.6	238.45888534504223	0.8	0.7483314773547883	181577	36315.4	36009	36621	238.18782504569793
522660	0.0	0.0	160.0	67.1237662828897	160.0	67.1237662828897	36319.6	238.36828648123475	0.8	0.7483314773547883	181602	36320.4	36015	36628	238.09964300687224
522720	0.0	0.0	115.2	43.406911892001716	115.2	43.406911892001716	36323.2	238.19101578355134	0.8	0.7483314773547883	181620	36324.0	36017	36631	237.92435772740882
522780	0.0	0.0	121.6	65.26744977398765	121.6	65.26744977398765	36327.0	239.35329536064467	0.8	0.7483314773547883	181639	36327.8	36018	36634	239.0869297975111
522840	0.0	0.0	140.8	68.93010953132165	140.8	68.93010953132165	36331.4	239.4348345583825	0.8	0.7483314773547883	181661	36332.2	36021	36641	239.16722183443116
522900	0.0	0.0	134.4	51.2	134.4	51.2	36335.6	240.43177826568598	0.8	0.7483314773547883	181682	36336.4	36025	36648	240.1612791438287
522960	0.0	0.0	102.4	47.03020306143702	102.4	47.03020306143702	36338.8	240.68685049250197	0.8	0.7483314773547883	181698	36339.6	36026	36652	240.41680473710653
523020	0.0	0.0	153.6	86.81382378400345	153.6	86.81382378400345	36343.6	241.45773957361564	0.8	0.7483314773547883	181722	36344.4	36028	36660	241.1825864360858
523080	0.0	0.0	102.4	42.45279731654912	102.4	42.45279731654912	36346.8	241.31506376519474	0.8	0.7483314773547883	181738	36347.6	36032	36665	241.03825422534075
523140	0.0	0.0	185.6	23.946607275353223	185.6	23.946607275353223	36352.6	241.3500362543996	0.8	0.7483314773547883	181767	36353.4	36038	36670	241.07476018861868
523200	0.0	0.0	179.2	104.38084115392058	179.2	104.38084115392058	36358.2	242.07304682677912	0.8	0.7483314773547883	181795	36359.0	36040	36673	241.7957816009204
523260	0.0	0.0	83.2	51.99384578967015	83.2	51.99384578967015	36360.8	240.97916922422982	0.8	0.7483314773547883	181808	36361.6	36043	36675	240.70280430439527
523320	0.0	0.0	166.4	58.65696889543476	166.4	58.65696889543476	36366.0	241.3785408854731	0.8	0.7483314773547883	181834	36366.8	36045	36680	241.10279965193268
523380	0.0	0.0	115.2	38.4	115.2	38.4	36369.6	242.39768975796778	0.8	0.7483314773547883	181852	36370.4	36048	36685	242.1227787714324
523440	0.0	0.0	83.2	32.633724886993825	83.2	32.633724886993825	36372.2	242.55753956535756	0.8	0.7483314773547883	181865	36373.0	36051	36687	242.28165427865147
523500	0.0	0.0	172.8	100.38007770469198	172.8	100.38007770469198	36377.6	240.15295126231533	0.8	0.7483314773547883	181892	36378.4	36060	36692	239.87713521717737
523560	0.0	0.0	134.4	37.31809212700992	134.4	37.31809212700992	36381.8	240.81063099456384	0.8	0.7483314773547883	181913	36382.6	36063	36696	240.5373983396345
523620	0.0	0.0	153.6	79.42191133434149	153.6	79.42191133434149	36386.6	241.92362431147563	0.8	0.7483314773547883	181937	36387.4	36065	36699	241.65148458058354
523680	0.0	0.0	108.8	59.3511583711725	108.8	59.3511583711725	36390.0	240.69399660149398	0.8	0.7483314773547883	181954	36390.8	36072	36701	240.42246151306247
523740	0.0	0.0	160.0	35.05424368033063	160.0	35.05424368033063	36395.0	241.11656931865963	0.8	0.7483314773547883	181979	36395.8	36076	36705	240.84634105586906
523800	0.0	0.0	153.6	51.2	153.6	51.2	36399.8	240.91193411701298	0.8	0.7483314773547883	182003	36400.6	36083	36710	240.63881648645133
523860	0.0	0.0	147.2	15.676734353812341	147.2	15.676734353812341	36404.4	240.91874148766425	0.8	0.7483314773547883	182026	36405.2	36087	36714	240.64613024106578
523920	0.0	0.0	108.8	77.33149423100527	108.8	77.33149423100527	36407.8	242.42887616783608	0.8	0.7483314773547883	182043	36408.6	36087	36717	242.16077304138258
523980	0.0	0.0	172.8	51.99384578967015	172.8	51.99384578967015	36413.2	242.30674773930667	0.8	0.7483314773547883	182070	36414.0	36093	36721	242.0429713914453
524040	0.0	0.0	121.6	51.2	121.6	51.2	36417.0	240.86759848514288	0.8	0.7483314773547883	182089	36417.8	36098	36722	240.60457186013736
524100	0.0	0.0	89.6	55.05488170907281	89.6	55.05488170907281	36419.8	241.72496768021296	0.8	0.7483314773547883	182103	36420.6	36101	36728	241.4593961725242
524160	0.0	0.0	160.0	60.71573107523288	160.0	60.71573107523288	36424.8	242.78006507948712	0.8	0.7483314773547883	182128	36425.6	36106	36736	242.5156489796071
524220	0.0	0.0	147.2	51.99384578967015	147.2	51.99384578967015	36429.4	242.71102158740135	0.8	0.7483314773547883	182151	36430.2	36113	36742	242.4453752910127
524280	0.0	0.0	134.4	84.42179813294668	134.4	84.42179813294668	36433.6	242.40429039107374	0.8	0.7483314773547883	182172	36434.4	36116	36744	242.1343428760158
524340	0.0	0.0	121.6	23.946607275353223	121.6	23.946607275353223	36437.4	242.1343428760158	0.8	0.7483314773547883	182191	36438.2	36120	36747	241.86640940816895
524400	0.0	0.0	121.6	58.65696889543476	121.6	58.65696889543476	36441.2	242.53197727310103	0.8	0.7483314773547883	182210	36442.0	36122	36751	242.26844615013323
524460	0.0	0.0	115.2	68.93010953132165	115.2	68.93010953132165	36444.8	242.47837016938232	0.8	0.7483314773547883	182228	36445.6	36125	36753	242.22105606243235
524520	0.0	0.0	140.8	43.406911892001716	140.8	43.406911892001716	36449.2	243.77481412155768	0.8	0.7483314773547883	182250	36450.0	36128	36759	243.51837712994063
524580	0.0	0.0	108.8	32.633724886993825	108.8	32.633724886993825	36452.6	244.44925853845416	0.8	0.7483314773547883	182267	36453.4	36130	36764	244.19140033997923
524640	0.0	0.0	96.0	35.05424368033063	96.0	35.05424368033063	36455.6	244.62183058754178	0.8	0.7483314773547883	182282	36456.4	36132	36767	244.36169912652022
524700	0.0	0.0	83.2	59.3511583711725	83.2	59.3511583711725	36458.2	245.66432382419714	0.8	0.7483314773547883	182295	36459.0	36132	36771	245.40741635085115
524760	0.0	0.0	102.4	47.03020306143702	102.4	47.03020306143702	36461.4	245.25219672818426	0.8	0.7483314773547883	182311	36462.2	36135	36774	244.99828570828817
524820	0.0	0.0	121.6	23.946607275353223	121.6	23.946607275353223	36465.2	245.3074805218952	0.8	0.7483314773547883	182330	36466.0	36139	36777	245.0534635543844
524880	0.0	0.0	134.4	58.65696889543476	134.4	58.65696889543476	36469.4	244.96497708856262	0.8	0.7483314773547883	182351	36470.2	36145	36783	244.71158534078438
524940	0.0	0.0	153.6	79.42191133434147	153.6	79.42191133434147	36474.2	242.71580088655125	0.8	0.7483314773547883	182375	36475.0	36154	36785	242.46071846796133
525000	0.0	0.0	134.4	47.03020306143702	134.4	47.03020306143702	36478.4	243.04781422592552	0.8	0.7483314773547883	182396	36479.2	36157	36788	242.79159787768603
525060	0.0	0.0	134.4	37.31809212700992	134.4	37.31809212700992	36482.6	241.95255733304413	0.8	0.7483314773547883	182417	36483.4	36163	36791	241.69534542477228
525120	0.0	0.0	89.6	23.946607275353223	89.6	23.946607275353223	36485.4	241.69534542477228	0.8	0.7483314773547883	182431	36486.2	36166	36793	241.44017892637504
525180	0.0	0.0	128.0	67.1237662828897	128.0	67.1237662828897	36489.4	240.35357288794359	0.8	0.7483314773547883	182451	36490.2	36172	36795	240.0944814026345
525240	0.0	0.0	108.8	47.89321455070645	108.8	47.89321455070645	36492.8	240.45906096464736	0.8	0.7483314773547883	182468	36493.6	36177	36798	240.19875103755223
525300	0.0	0.0	115.2	38.400000000000006	115.2	38.400000000000006	36496.4	240.31862183359823	0.8	0.7483314773547883	182486	36497.2	36179	36801	240.0586594980485
525360	0.0	0.0	115.2	15.67673435381234	115.2	15.67673435381234	36500.0	240.21074080898214	0.8	0.7483314773547883	182504	36500.8	36183	36805	239.9494946858609
525420	0.0	0.0	115.2	51.99384578967015	115.2	51.99384578967015	36503.6	240.1687739902921	0.8	0.7483314773547883	182522	36504.4	36186	36807	239.91215058850187
525480	0.0	0.0	153.6	47.03020306143702	153.6	47.03020306143702	36508.4	240.17127222047188	0.8	0.7483314773547883	182546	36509.2	36190	36813	239.911150220243
525540	0.0	0.0	134.4	31.35346870762468	134.4	31.35346870762468	36512.6	239.71199385929776	0.8	0.7483314773547883	182567	36513.4	36194	36816	239.45404569561987
525600	0.0	0.0	128.0	35.05424368033063	128.0	35.05424368033063	36516.6	240.50663192519247	0.8	0.7483314773547883	182587	36517.4	36197	36820	240.2487044710127
525660	0.0	0.0	140.8	51.99384578967015	140.8	51.99384578967015	36521.0	239.92582187001048	0.8	0.7483314773547883	182609	36521.8	36203	36823	239.6717755598268
525720	0.0	0.0	108.8	47.893214550706446	108.8	47.893214550706446	36524.4	239.54757356316512	0.8	0.7483314773547883	182626	36525.2	36205	36825	239.29262420726636
525780	0.0	0.0	166.4	68.33330081300039	166.4	68.33330081300039	36529.6	241.49997929606536	0.8	0.7483314773547883	182652	36530.4	36208	36834	241.2439429291438
525840	0.0	0.0	128.0	94.92734063482449	128.0	94.92734063482449	36533.6	240.75597604213274	0.8	0.7483314773547883	182672	36534.4	36212	36835	240.5082950752427
525900	0.0	0.0	70.4	55.05488170907281	70.4	55.05488170907281	36535.8	241.1500777524237	0.8	0.7483314773547883	182683	36536.6	36213	36837	240.90711903138106
525960	0.0	0.0	96.0	35.05424368033063	96.0	35.05424368033063	36538.8	241.80686508037772	0.8	0.7483314773547883	182698	36539.6	36216	36841	241.56208311736344
526020	0.0	0.0	153.6	68.33330081300039	153.6	68.33330081300039	36543.6	242.99020556392804	0.8	0.7483314773547883	182722	36544.4	36220	36845	242.74809988957688
526080	0.0	0.0	147.2	59.3511583711725	147.2	59.3511583711725	36548.2	242.17382187181173	0.8	0.7483314773547883	182745	36549.0	36227	36848	241.9355286021464
526140	0.0	0.0	108.8	65.8920329023168	108.8	65.8920329023168	36551.6	242.90459032303195	0.8	0.7483314773547883	182762	36552.4	36229	36855	242.6648717882339
526200	0.0	0.0	140.8	55.79390647732062	140.8	55.79390647732062	36556.0	243.27926339908217	0.8	0.7483314773547883	182784	36556.8	36232	36861	243.04188939357758
526260	0.0	0.0	166.4	93.62392856529787	166.4	93.62392856529787	36561.2	244.75571494859932	0.8	0.7483314773547883	182810	36562.0	36238	36871	244.51339431613968
526320	0.0	0.0	121.6	51.2	121.6	51.2	36565.0	246.1576730471752	0.8	0.7483314773547883	182829	36565.8	36240	36876	245.9141313548288
