time	gasInitializeMean(2)	gasInitializeStd(3)	gasMintMean(4)	gasMintStd(5)	gasTotalMean(6)	gasTotalStd(7)	mintMean(8)	mintStd(9)	initializeMean(10)	initializeStd(11)	totPool(12)	avgPool(13)	minPool(14)	maxPool(15)	stdPool(16)
12000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12060.0	0.0	0	0.0	0	0	0.0
12060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12120.0	0.0	0	0.0	0	0	0.0
12120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12180.0	0.0	0	0.0	0	0	0.0
12180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12240.0	0.0	0	0.0	0	0	0.0
12240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12300.0	0.0	0	0.0	0	0	0.0
12300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12360.0	0.0	0	0.0	0	0	0.0
12360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12420.0	0.0	0	0.0	0	0	0.0
12420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12480.0	0.0	0	0.0	0	0	0.0
12480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12540.0	0.0	0	0.0	0	0	0.0
12540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12600.0	0.0	0	0.0	0	0	0.0
12600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12660.0	0.0	0	0.0	0	0	0.0
12660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12720.0	0.0	0	0.0	0	0	0.0
12720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12780.0	0.0	0	0.0	0	0	0.0
12780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12840.0	0.0	0	0.0	0	0	0.0
12840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12900.0	0.0	0	0.0	0	0	0.0
12900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	12960.0	0.0	0	0.0	0	0	0.0
12960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13020.0	0.0	0	0.0	0	0	0.0
13020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13080.0	0.0	0	0.0	0	0	0.0
13080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13140.0	0.0	0	0.0	0	0	0.0
13140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13200.0	0.0	0	0.0	0	0	0.0
13200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13260.0	0.0	0	0.0	0	0	0.0
13260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13320.0	0.0	0	0.0	0	0	0.0
13320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13380.0	0.0	0	0.0	0	0	0.0
13380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13440.0	0.0	0	0.0	0	0	0.0
13440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13500.0	0.0	0	0.0	0	0	0.0
13500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13560.0	0.0	0	0.0	0	0	0.0
13560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13620.0	0.0	0	0.0	0	0	0.0
13620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13680.0	0.0	0	0.0	0	0	0.0
13680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13740.0	0.0	0	0.0	0	0	0.0
13740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13800.0	0.0	0	0.0	0	0	0.0
13800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13860.0	0.0	0	0.0	0	0	0.0
13860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13920.0	0.0	0	0.0	0	0	0.0
13920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	13980.0	0.0	0	0.0	0	0	0.0
13980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14040.0	0.0	0	0.0	0	0	0.0
14040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14100.0	0.0	0	0.0	0	0	0.0
14100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14160.0	0.0	0	0.0	0	0	0.0
14160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14220.0	0.0	0	0.0	0	0	0.0
14220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14280.0	0.0	0	0.0	0	0	0.0
14280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14340.0	0.0	0	0.0	0	0	0.0
14340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14400.0	0.0	0	0.0	0	0	0.0
14400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14460.0	0.0	0	0.0	0	0	0.0
14460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14520.0	0.0	0	0.0	0	0	0.0
14520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14580.0	0.0	0	0.0	0	0	0.0
14580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14640.0	0.0	0	0.0	0	0	0.0
14640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14700.0	0.0	0	0.0	0	0	0.0
14700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14760.0	0.0	0	0.0	0	0	0.0
14760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14820.0	0.0	0	0.0	0	0	0.0
14820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14880.0	0.0	0	0.0	0	0	0.0
14880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	14940.0	0.0	0	0.0	0	0	0.0
14940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15000.0	0.0	0	0.0	0	0	0.0
15000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15060.0	0.0	0	0.0	0	0	0.0
15060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15120.0	0.0	0	0.0	0	0	0.0
15120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15180.0	0.0	0	0.0	0	0	0.0
15180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15240.0	0.0	0	0.0	0	0	0.0
15240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15300.0	0.0	0	0.0	0	0	0.0
15300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15360.0	0.0	0	0.0	0	0	0.0
15360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15420.0	0.0	0	0.0	0	0	0.0
15420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15480.0	0.0	0	0.0	0	0	0.0
15480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15540.0	0.0	0	0.0	0	0	0.0
15540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15600.0	0.0	0	0.0	0	0	0.0
15600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15660.0	0.0	0	0.0	0	0	0.0
15660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15720.0	0.0	0	0.0	0	0	0.0
15720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15780.0	0.0	0	0.0	0	0	0.0
15780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15840.0	0.0	0	0.0	0	0	0.0
15840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15900.0	0.0	0	0.0	0	0	0.0
15900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	15960.0	0.0	0	0.0	0	0	0.0
15960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16020.0	0.0	0	0.0	0	0	0.0
16020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16080.0	0.0	0	0.0	0	0	0.0
16080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16140.0	0.0	0	0.0	0	0	0.0
16140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16200.0	0.0	0	0.0	0	0	0.0
16200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16260.0	0.0	0	0.0	0	0	0.0
16260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16320.0	0.0	0	0.0	0	0	0.0
16320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16380.0	0.0	0	0.0	0	0	0.0
16380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16440.0	0.0	0	0.0	0	0	0.0
16440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16500.0	0.0	0	0.0	0	0	0.0
16500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16560.0	0.0	0	0.0	0	0	0.0
16560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16620.0	0.0	0	0.0	0	0	0.0
16620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16680.0	0.0	0	0.0	0	0	0.0
16680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16740.0	0.0	0	0.0	0	0	0.0
16740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16800.0	0.0	0	0.0	0	0	0.0
16800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16860.0	0.0	0	0.0	0	0	0.0
16860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16920.0	0.0	0	0.0	0	0	0.0
16920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	16980.0	0.0	0	0.0	0	0	0.0
16980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17040.0	0.0	0	0.0	0	0	0.0
17040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17100.0	0.0	0	0.0	0	0	0.0
17100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17160.0	0.0	0	0.0	0	0	0.0
17160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17220.0	0.0	0	0.0	0	0	0.0
17220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17280.0	0.0	0	0.0	0	0	0.0
17280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17340.0	0.0	0	0.0	0	0	0.0
17340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17400.0	0.0	0	0.0	0	0	0.0
17400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17460.0	0.0	0	0.0	0	0	0.0
17460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17520.0	0.0	0	0.0	0	0	0.0
17520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17580.0	0.0	0	0.0	0	0	0.0
17580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17640.0	0.0	0	0.0	0	0	0.0
17640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17700.0	0.0	0	0.0	0	0	0.0
17700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17760.0	0.0	0	0.0	0	0	0.0
17760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17820.0	0.0	0	0.0	0	0	0.0
17820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17880.0	0.0	0	0.0	0	0	0.0
17880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	17940.0	0.0	0	0.0	0	0	0.0
17940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18000.0	0.0	0	0.0	0	0	0.0
18000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18060.0	0.0	0	0.0	0	0	0.0
18060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18120.0	0.0	0	0.0	0	0	0.0
18120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18180.0	0.0	0	0.0	0	0	0.0
18180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18240.0	0.0	0	0.0	0	0	0.0
18240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18300.0	0.0	0	0.0	0	0	0.0
18300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18360.0	0.0	0	0.0	0	0	0.0
18360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18420.0	0.0	0	0.0	0	0	0.0
18420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18480.0	0.0	0	0.0	0	0	0.0
18480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18540.0	0.0	0	0.0	0	0	0.0
18540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18600.0	0.0	0	0.0	0	0	0.0
18600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18660.0	0.0	0	0.0	0	0	0.0
18660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18720.0	0.0	0	0.0	0	0	0.0
18720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18780.0	0.0	0	0.0	0	0	0.0
18780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18840.0	0.0	0	0.0	0	0	0.0
18840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18900.0	0.0	0	0.0	0	0	0.0
18900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	18960.0	0.0	0	0.0	0	0	0.0
18960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19020.0	0.0	0	0.0	0	0	0.0
19020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19080.0	0.0	0	0.0	0	0	0.0
19080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19140.0	0.0	0	0.0	0	0	0.0
19140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19200.0	0.0	0	0.0	0	0	0.0
19200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19260.0	0.0	0	0.0	0	0	0.0
19260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19320.0	0.0	0	0.0	0	0	0.0
19320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19380.0	0.0	0	0.0	0	0	0.0
19380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19440.0	0.0	0	0.0	0	0	0.0
19440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19500.0	0.0	0	0.0	0	0	0.0
19500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19560.0	0.0	0	0.0	0	0	0.0
19560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19620.0	0.0	0	0.0	0	0	0.0
19620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19680.0	0.0	0	0.0	0	0	0.0
19680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19740.0	0.0	0	0.0	0	0	0.0
19740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19800.0	0.0	0	0.0	0	0	0.0
19800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19860.0	0.0	0	0.0	0	0	0.0
19860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19920.0	0.0	0	0.0	0	0	0.0
19920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	19980.0	0.0	0	0.0	0	0	0.0
19980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20040.0	0.0	0	0.0	0	0	0.0
20040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20100.0	0.0	0	0.0	0	0	0.0
20100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20160.0	0.0	0	0.0	0	0	0.0
20160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20220.0	0.0	0	0.0	0	0	0.0
20220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20280.0	0.0	0	0.0	0	0	0.0
20280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20340.0	0.0	0	0.0	0	0	0.0
20340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20400.0	0.0	0	0.0	0	0	0.0
20400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20460.0	0.0	0	0.0	0	0	0.0
20460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20520.0	0.0	0	0.0	0	0	0.0
20520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20580.0	0.0	0	0.0	0	0	0.0
20580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20640.0	0.0	0	0.0	0	0	0.0
20640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20700.0	0.0	0	0.0	0	0	0.0
20700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20760.0	0.0	0	0.0	0	0	0.0
20760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20820.0	0.0	0	0.0	0	0	0.0
20820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20880.0	0.0	0	0.0	0	0	0.0
20880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	20940.0	0.0	0	0.0	0	0	0.0
20940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21000.0	0.0	0	0.0	0	0	0.0
21000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21060.0	0.0	0	0.0	0	0	0.0
21060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21120.0	0.0	0	0.0	0	0	0.0
21120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21180.0	0.0	0	0.0	0	0	0.0
21180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21240.0	0.0	0	0.0	0	0	0.0
21240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21300.0	0.0	0	0.0	0	0	0.0
21300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21360.0	0.0	0	0.0	0	0	0.0
21360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21420.0	0.0	0	0.0	0	0	0.0
21420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21480.0	0.0	0	0.0	0	0	0.0
21480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21540.0	0.0	0	0.0	0	0	0.0
21540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21600.0	0.0	0	0.0	0	0	0.0
21600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21660.0	0.0	0	0.0	0	0	0.0
21660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21720.0	0.0	0	0.0	0	0	0.0
21720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21780.0	0.0	0	0.0	0	0	0.0
21780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21840.0	0.0	0	0.0	0	0	0.0
21840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21900.0	0.0	0	0.0	0	0	0.0
21900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	21960.0	0.0	0	0.0	0	0	0.0
21960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22020.0	0.0	0	0.0	0	0	0.0
22020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22080.0	0.0	0	0.0	0	0	0.0
22080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22140.0	0.0	0	0.0	0	0	0.0
22140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22200.0	0.0	0	0.0	0	0	0.0
22200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22260.0	0.0	0	0.0	0	0	0.0
22260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22320.0	0.0	0	0.0	0	0	0.0
22320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22380.0	0.0	0	0.0	0	0	0.0
22380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22440.0	0.0	0	0.0	0	0	0.0
22440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22500.0	0.0	0	0.0	0	0	0.0
22500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22560.0	0.0	0	0.0	0	0	0.0
22560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22620.0	0.0	0	0.0	0	0	0.0
22620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22680.0	0.0	0	0.0	0	0	0.0
22680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22740.0	0.0	0	0.0	0	0	0.0
22740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22800.0	0.0	0	0.0	0	0	0.0
22800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22860.0	0.0	0	0.0	0	0	0.0
22860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22920.0	0.0	0	0.0	0	0	0.0
22920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	22980.0	0.0	0	0.0	0	0	0.0
22980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23040.0	0.0	0	0.0	0	0	0.0
23040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23100.0	0.0	0	0.0	0	0	0.0
23100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23160.0	0.0	0	0.0	0	0	0.0
23160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23220.0	0.0	0	0.0	0	0	0.0
23220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23280.0	0.0	0	0.0	0	0	0.0
23280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23340.0	0.0	0	0.0	0	0	0.0
23340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23400.0	0.0	0	0.0	0	0	0.0
23400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23460.0	0.0	0	0.0	0	0	0.0
23460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23520.0	0.0	0	0.0	0	0	0.0
23520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23580.0	0.0	0	0.0	0	0	0.0
23580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23640.0	0.0	0	0.0	0	0	0.0
23640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23700.0	0.0	0	0.0	0	0	0.0
23700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23760.0	0.0	0	0.0	0	0	0.0
23760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23820.0	0.0	0	0.0	0	0	0.0
23820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23880.0	0.0	0	0.0	0	0	0.0
23880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	23940.0	0.0	0	0.0	0	0	0.0
23940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24000.0	0.0	0	0.0	0	0	0.0
24000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24060.0	0.0	0	0.0	0	0	0.0
24060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24120.0	0.0	0	0.0	0	0	0.0
24120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24180.0	0.0	0	0.0	0	0	0.0
24180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24240.0	0.0	0	0.0	0	0	0.0
24240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24300.0	0.0	0	0.0	0	0	0.0
24300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24360.0	0.0	0	0.0	0	0	0.0
24360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24420.0	0.0	0	0.0	0	0	0.0
24420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24480.0	0.0	0	0.0	0	0	0.0
24480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24540.0	0.0	0	0.0	0	0	0.0
24540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24600.0	0.0	0	0.0	0	0	0.0
24600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24660.0	0.0	0	0.0	0	0	0.0
24660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24720.0	0.0	0	0.0	0	0	0.0
24720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24780.0	0.0	0	0.0	0	0	0.0
24780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24840.0	0.0	0	0.0	0	0	0.0
24840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24900.0	0.0	0	0.0	0	0	0.0
24900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	24960.0	0.0	0	0.0	0	0	0.0
24960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	25020.0	0.0	0	0.0	0	0	0.0
25020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	25080.0	0.0	0	0.0	0	0	0.0
25080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	25140.0	0.0	0	0.0	0	0	0.0
25140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	25200.0	0.0	0	0.0	0	0	0.0
25200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	25260.0	0.0	0	0.0	0	0	0.0
25260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	25320.0	0.0	0	0.0	0	0	0.0
25320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	25380.0	0.0	0	0.0	0	0	0.0
